,Date,,Price,,Open,,High,,Low,,Vol.,,Change %,
,Oct 28 2007,,1509.65,,1536.92,,1552.76,,1492.53,,18.82B,,-1.67%,
,Oct 21 2007,,1535.28,,1497.79,,1535.53,,1489.56,,18.58B,,2.31%,
,Oct 14 2007,,1500.63,,1562.25,,1564.74,,1500.26,,17.38B,,-3.92%,
,Oct 07 2007,,1561.80,,1556.51,,1576.09,,1546.72,,14.72B,,0.27%,
,Sep 30 2007,,1557.59,,1527.29,,1561.91,,1527.25,,15.06B,,2.02%,
,Sep 23 2007,,1526.75,,1525.75,,1533.74,,1507.13,,15.35B,,0.07%,
,Sep 16 2007,,1525.75,,1484.24,,1538.74,,1471.82,,16.79B,,2.80%,
,Sep 09 2007,,1484.25,,1453.50,,1489.58,,1439.29,,14.26B,,2.11%,
,Sep 02 2007,,1453.55,,1473.96,,1496.40,,1449.07,,11.41B,,-1.39%,
,Aug 26 2007,,1473.99,,1479.36,,1481.47,,1432.01,,13.62B,,-0.36%,
,Aug 19 2007,,1479.37,,1445.94,,1479.40,,1430.54,,15.27B,,2.31%,
,Aug 12 2007,,1445.94,,1453.42,,1466.29,,1370.60,,21.88B,,-0.53%,
,Aug 05 2007,,1453.64,,1433.04,,1503.89,,1427.39,,26.71B,,1.44%,
,Jul 29 2007,,1433.06,,1458.93,,1488.30,,1432.80,,22.55B,,-1.77%,
,Jul 22 2007,,1458.95,,1534.06,,1547.23,,1458.95,,20.76B,,-4.90%,
,Jul 15 2007,,1534.10,,1552.50,,1555.90,,1529.20,,16.32B,,-1.19%,
,Jul 08 2007,,1552.50,,1530.43,,1555.10,,1506.10,,15.33B,,1.44%,
,Jul 01 2007,,1530.44,,1504.66,,1532.40,,1504.66,,9.27B,,1.80%,
,Jun 24 2007,,1503.35,,1502.56,,1517.53,,1484.18,,16.26B,,0.05%,
,Jun 17 2007,,1502.56,,1532.90,,1537.32,,1500.74,,16.09B,,-1.98%,
,Jun 10 2007,,1532.91,,1507.64,,1538.71,,1492.65,,14.88B,,1.67%,
,Jun 03 2007,,1507.67,,1536.28,,1540.53,,1487.41,,15.17B,,-1.87%,
,May 27 2007,,1536.34,,1515.55,,1540.56,,1510.06,,11.81B,,1.36%,
,May 20 2007,,1515.73,,1522.75,,1532.43,,1505.18,,15.09B,,-0.46%,
,May 13 2007,,1522.75,,1505.76,,1522.75,,1498.34,,14.59B,,1.12%,
,May 06 2007,,1505.85,,1505.57,,1513.80,,1491.42,,14.03B,,0.02%,
,Apr 29 2007,,1505.62,,1494.07,,1510.34,,1476.70,,15.45B,,0.77%,
,Apr 22 2007,,1494.07,,1484.33,,1498.02,,1473.74,,14.89B,,0.65%,
,Apr 15 2007,,1484.35,,1452.84,,1484.74,,1452.84,,15.01B,,2.17%,
,Apr 08 2007,,1452.85,,1443.77,,1453.11,,1433.91,,13.27B,,0.63%,
,Apr 01 2007,,1443.76,,1420.83,,1444.88,,1416.37,,10.77B,,1.61%,
,Mar 25 2007,,1420.86,,1436.11,,1437.65,,1408.90,,14.19B,,-1.06%,
,Mar 18 2007,,1436.11,,1386.95,,1438.89,,1386.95,,14.51B,,3.54%,
,Mar 11 2007,,1386.95,,1402.80,,1409.34,,1363.98,,16.12B,,-1.13%,
,Mar 04 2007,,1402.84,,1387.11,,1410.15,,1373.97,,15.62B,,1.13%,
,Feb 25 2007,,1387.17,,1451.04,,1456.95,,1380.87,,18.00B,,-4.41%,
,Feb 18 2007,,1451.19,,1455.53,,1461.57,,1448.36,,9.48B,,-0.30%,
,Feb 11 2007,,1455.54,,1438.00,,1457.97,,1431.44,,12.64B,,1.22%,
,Feb 04 2007,,1438.06,,1448.33,,1452.99,,1433.44,,13.43B,,-0.71%,
,Jan 28 2007,,1448.39,,1422.03,,1449.33,,1418.46,,13.90B,,1.84%,
,Jan 21 2007,,1422.18,,1430.47,,1440.69,,1416.96,,13.92B,,-0.58%,
,Jan 14 2007,,1430.50,,1430.73,,1435.27,,1424.21,,10.89B,,-0.02%,
,Jan 07 2007,,1430.73,,1409.26,,1431.23,,1403.97,,14.11B,,1.49%,
,Dec 31 2006,,1409.71,,1418.03,,1429.42,,1405.75,,9.35B,,-0.61%,
,Dec 24 2006,,1418.30,,1410.75,,1427.72,,1410.45,,6.16B,,0.53%,
,Dec 17 2006,,1410.76,,1427.08,,1431.81,,1410.28,,11.64B,,-1.14%,
,Dec 10 2006,,1427.09,,1409.81,,1431.63,,1404.75,,13.54B,,1.22%,
,Dec 03 2006,,1409.84,,1396.67,,1418.27,,1396.67,,13.43B,,0.94%,
,Nov 26 2006,,1396.71,,1400.95,,1406.30,,1377.83,,14.95B,,-0.30%,
,Nov 19 2006,,1400.95,,1401.17,,1407.89,,1397.85,,8.21B,,-0.02%,
,Nov 12 2006,,1401.20,,1380.58,,1403.76,,1378.80,,13.81B,,1.47%,
,Nov 05 2006,,1380.90,,1364.27,,1388.92,,1364.27,,13.29B,,1.22%,
,Oct 29 2006,,1364.30,,1377.30,,1381.95,,1360.98,,13.46B,,-0.95%,
,Oct 22 2006,,1377.34,,1368.58,,1389.45,,1363.94,,13.56B,,0.64%,
,Oct 15 2006,,1368.60,,1365.61,,1372.87,,1356.87,,12.63B,,0.22%,
,Oct 08 2006,,1365.62,,1349.58,,1366.63,,1343.57,,11.83B,,1.19%,
,Oct 01 2006,,1349.59,,1335.82,,1353.79,,1327.10,,13.20B,,1.03%,
,Sep 24 2006,,1335.85,,1314.78,,1340.28,,1311.58,,12.80B,,1.60%,
,Sep 17 2006,,1314.78,,1319.85,,1328.53,,1310.94,,12.05B,,-0.37%,
,Sep 10 2006,,1319.66,,1298.86,,1324.65,,1290.93,,13.44B,,1.60%,
,Sep 03 2006,,1298.92,,1310.94,,1314.67,,1292.13,,8.90B,,-0.92%,
,Aug 27 2006,,1311.01,,1295.09,,1312.03,,1293.97,,9.76B,,1.23%,
,Aug 20 2006,,1295.09,,1302.30,,1302.49,,1289.82,,9.16B,,-0.55%,
,Aug 13 2006,,1302.30,,1266.67,,1302.30,,1266.67,,11.50B,,2.81%,
,Aug 06 2006,,1266.74,,1279.31,,1283.74,,1261.30,,11.47B,,-0.99%,
,Jul 30 2006,,1279.36,,1278.53,,1292.92,,1265.71,,12.86B,,0.06%,
,Jul 23 2006,,1278.55,,1240.25,,1280.42,,1240.25,,12.80B,,3.08%,
,Jul 16 2006,,1240.29,,1236.20,,1262.56,,1224.54,,12.38B,,0.33%,
,Jul 09 2006,,1236.20,,1265.46,,1274.06,,1228.45,,11.43B,,-2.31%,
,Jul 02 2006,,1265.48,,1270.06,,1280.38,,1263.13,,7.28B,,-0.37%,
,Jun 25 2006,,1270.20,,1244.50,,1276.30,,1237.59,,11.84B,,2.07%,
,Jun 18 2006,,1244.50,,1251.54,,1257.96,,1237.17,,11.28B,,-0.56%,
,Jun 11 2006,,1251.54,,1252.27,,1258.64,,1219.29,,13.69B,,-0.06%,
,Jun 04 2006,,1252.30,,1288.16,,1288.16,,1235.18,,13.41B,,-2.79%,
,May 28 2006,,1288.22,,1280.04,,1290.68,,1259.38,,9.52B,,0.63%,
,May 21 2006,,1280.16,,1267.03,,1280.54,,1245.34,,12.56B,,1.04%,
,May 14 2006,,1267.03,,1291.19,,1297.88,,1256.28,,13.24B,,-1.87%,
,May 07 2006,,1291.24,,1325.76,,1326.70,,1290.38,,11.68B,,-2.60%,
,Apr 30 2006,,1325.76,,1310.61,,1326.53,,1303.46,,11.96B,,1.16%,
,Apr 23 2006,,1310.61,,1311.28,,1316.04,,1295.57,,12.18B,,-0.05%,
,Apr 16 2006,,1311.28,,1289.12,,1318.16,,1280.74,,11.74B,,1.72%,
,Apr 09 2006,,1289.12,,1295.51,,1300.74,,1282.96,,7.96B,,-0.49%,
,Apr 02 2006,,1295.50,,1302.88,,1314.07,,1294.18,,11.43B,,0.05%,
,Mar 26 2006,,1294.87,,1302.95,,1310.15,,1291.84,,10.85B,,-0.62%,
,Mar 19 2006,,1302.95,,1307.25,,1310.88,,1295.81,,10.47B,,-0.33%,
,Mar 12 2006,,1307.25,,1281.58,,1310.45,,1281.58,,11.37B,,2.02%,
,Mar 05 2006,,1281.42,,1287.23,,1288.23,,1268.42,,11.25B,,-0.45%,
,Feb 26 2006,,1287.23,,1289.43,,1297.57,,1278.66,,11.30B,,-0.17%,
,Feb 19 2006,,1289.43,,1287.24,,1294.17,,1281.33,,8.40B,,0.17%,
,Feb 12 2006,,1287.24,,1266.99,,1289.47,,1258.34,,10.99B,,1.60%,
,Feb 05 2006,,1266.99,,1264.03,,1274.56,,1253.61,,11.69B,,0.23%,
,Jan 29 2006,,1264.03,,1283.72,,1287.94,,1261.02,,12.43B,,-1.53%,
,Jan 22 2006,,1283.72,,1261.49,,1286.38,,1259.42,,12.96B,,1.76%,
,Jan 15 2006,,1261.49,,1287.61,,1287.79,,1260.92,,9.70B,,-2.03%,
,Jan 08 2006,,1287.61,,1285.45,,1294.90,,1282.78,,11.61B,,0.17%,
,Jan 01 2006,,1285.45,,1248.29,,1286.09,,1245.74,,9.95B,,2.98%,
,Dec 25 2005,,1248.29,,1268.66,,1271.83,,1246.59,,5.79B,,-1.61%,
,Dec 18 2005,,1268.66,,1267.32,,1270.51,,1257.21,,9.44B,,0.11%,
,Dec 11 2005,,1267.32,,1259.37,,1275.80,,1255.52,,11.18B,,0.63%,
,Dec 04 2005,,1259.37,,1265.08,,1272.89,,1250.91,,10.60B,,-0.45%,
,Nov 27 2005,,1265.08,,1268.25,,1268.44,,1249.39,,11.40B,,-0.25%,
,Nov 20 2005,,1268.25,,1248.27,,1270.64,,1246.90,,7.12B,,1.60%,
,Nov 13 2005,,1248.27,,1234.72,,1249.58,,1226.41,,11.13B,,1.10%,
,Nov 06 2005,,1234.72,,1220.14,,1235.70,,1215.05,,10.32B,,1.19%,
,Oct 30 2005,,1220.14,,1198.41,,1224.70,,1198.41,,12.44B,,1.81%,
,Oct 23 2005,,1198.41,,1179.59,,1204.01,,1178.89,,11.75B,,1.60%,
,Oct 16 2005,,1179.59,,1186.57,,1197.30,,1170.55,,12.04B,,-0.59%,
,Oct 09 2005,,1186.57,,1195.90,,1196.52,,1168.20,,11.53B,,-0.78%,
,Oct 02 2005,,1195.90,,1228.81,,1233.34,,1181.92,,11.90B,,-2.68%,
,Sep 25 2005,,1228.81,,1215.29,,1229.57,,1211.11,,10.38B,,1.11%,
,Sep 18 2005,,1215.29,,1237.91,,1237.91,,1205.35,,11.34B,,-1.83%,
,Sep 11 2005,,1237.91,,1241.48,,1242.60,,1224.85,,11.24B,,-0.29%,
,Sep 04 2005,,1241.48,,1218.02,,1243.13,,1218.02,,7.95B,,1.93%,
,Aug 28 2005,,1218.02,,1205.10,,1227.29,,1201.07,,9.75B,,1.07%,
,Aug 21 2005,,1205.10,,1219.71,,1228.96,,1204.23,,8.34B,,-1.20%,
,Aug 14 2005,,1219.71,,1230.40,,1236.24,,1215.93,,8.61B,,-0.87%,
,Aug 07 2005,,1230.39,,1226.42,,1242.69,,1222.67,,9.52B,,0.32%,
,Jul 31 2005,,1226.42,,1234.18,,1245.86,,1225.62,,9.67B,,-0.63%,
,Jul 24 2005,,1234.18,,1233.68,,1245.15,,1228.15,,9.39B,,0.04%,
,Jul 17 2005,,1233.68,,1227.92,,1236.56,,1221.13,,9.58B,,0.47%,
,Jul 10 2005,,1227.92,,1211.86,,1233.16,,1211.86,,9.36B,,1.33%,
,Jul 03 2005,,1211.86,,1194.44,,1212.73,,1183.55,,7.54B,,1.46%,
,Jun 26 2005,,1194.44,,1191.57,,1204.07,,1188.30,,8.98B,,0.24%,
,Jun 19 2005,,1191.57,,1216.96,,1219.59,,1191.45,,9.71B,,-2.09%,
,Jun 12 2005,,1216.96,,1198.11,,1219.55,,1194.51,,9.38B,,1.57%,
,Jun 05 2005,,1198.11,,1196.02,,1208.85,,1191.09,,8.60B,,0.17%,
,May 29 2005,,1196.02,,1198.78,,1205.64,,1191.03,,7.09B,,-0.23%,
,May 22 2005,,1198.78,,1189.28,,1199.56,,1185.96,,8.14B,,0.80%,
,May 15 2005,,1189.28,,1154.05,,1191.22,,1153.64,,9.42B,,3.05%,
,May 08 2005,,1154.05,,1171.35,,1178.87,,1146.18,,9.77B,,-1.48%,
,May 01 2005,,1171.35,,1156.85,,1178.62,,1154.71,,10.16B,,1.25%,
,Apr 24 2005,,1156.85,,1152.12,,1164.80,,1139.19,,10.45B,,0.41%,
,Apr 17 2005,,1152.12,,1142.62,,1159.95,,1136.15,,10.89B,,0.83%,
,Apr 10 2005,,1142.62,,1181.20,,1190.17,,1141.92,,10.60B,,-3.27%,
,Apr 03 2005,,1181.20,,1172.79,,1191.88,,1167.72,,9.31B,,0.71%,
,Mar 27 2005,,1172.92,,1171.42,,1189.80,,1163.69,,10.45B,,0.13%,
,Mar 20 2005,,1171.42,,1189.65,,1189.65,,1168.70,,7.90B,,-1.53%,
,Mar 13 2005,,1189.65,,1200.08,,1210.54,,1182.78,,8.53B,,-0.87%,
,Mar 06 2005,,1200.08,,1222.12,,1229.11,,1198.15,,7.77B,,-1.80%,
,Feb 27 2005,,1222.12,,1211.37,,1224.76,,1198.13,,8.33B,,0.89%,
,Feb 20 2005,,1211.37,,1201.59,,1212.15,,1184.16,,6.29B,,0.81%,
,Feb 13 2005,,1201.59,,1205.30,,1212.44,,1197.35,,7.44B,,-0.31%,
,Feb 06 2005,,1205.30,,1203.03,,1208.38,,1191.54,,7.33B,,0.19%,
,Jan 30 2005,,1203.03,,1171.36,,1203.47,,1171.36,,8.13B,,2.70%,
,Jan 23 2005,,1171.36,,1167.87,,1177.50,,1163.75,,7.98B,,0.30%,
,Jan 16 2005,,1167.87,,1184.52,,1195.98,,1167.82,,6.43B,,-1.41%,
,Jan 09 2005,,1184.52,,1186.19,,1194.78,,1175.64,,7.39B,,-0.14%,
,Jan 02 2005,,1186.19,,1211.92,,1217.80,,1182.16,,8.02B,,-2.12%,
,Dec 26 2004,,1211.92,,1210.13,,1217.33,,1204.92,,4.45B,,0.15%,
,Dec 19 2004,,1210.13,,1194.20,,1213.66,,1193.36,,5.25B,,1.33%,
,Dec 12 2004,,1194.20,,1188.00,,1207.97,,1188.00,,8.81B,,0.52%,
,Dec 05 2004,,1188.00,,1191.17,,1192.41,,1173.79,,7.48B,,-0.27%,
,Nov 28 2004,,1191.17,,1182.65,,1197.46,,1172.37,,8.05B,,0.72%,
,Nov 21 2004,,1182.65,,1170.34,,1186.62,,1167.89,,4.48B,,1.05%,
,Nov 14 2004,,1170.34,,1184.17,,1188.46,,1169.19,,7.49B,,-1.17%,
,Nov 07 2004,,1184.17,,1166.17,,1184.17,,1162.32,,7.24B,,1.54%,
,Oct 31 2004,,1166.17,,1130.20,,1170.87,,1127.60,,8.33B,,3.18%,
,Oct 24 2004,,1130.20,,1095.74,,1131.40,,1090.29,,7.94B,,3.14%,
,Oct 17 2004,,1095.74,,1108.20,,1117.96,,1094.25,,7.94B,,-1.12%,
,Oct 10 2004,,1108.20,,1122.14,,1127.01,,1102.06,,6.94B,,-1.24%,
,Oct 03 2004,,1122.14,,1131.50,,1142.05,,1120.19,,7.11B,,-0.83%,
,Sep 26 2004,,1131.50,,1110.11,,1131.64,,1101.29,,7.39B,,1.93%,
,Sep 19 2004,,1110.11,,1128.55,,1131.54,,1108.05,,6.44B,,-1.63%,
,Sep 12 2004,,1128.55,,1123.92,,1130.14,,1119.82,,6.30B,,0.41%,
,Sep 05 2004,,1123.92,,1113.63,,1125.26,,1113.62,,5.09B,,0.92%,
,Aug 29 2004,,1113.63,,1107.77,,1120.80,,1094.72,,5.17B,,0.53%,
,Aug 22 2004,,1107.77,,1098.35,,1109.68,,1092.82,,5.18B,,0.86%,
,Aug 15 2004,,1098.35,,1064.80,,1100.26,,1064.80,,6.21B,,3.15%,
,Aug 08 2004,,1064.80,,1063.97,,1079.04,,1060.72,,6.32B,,0.08%,
,Aug 01 2004,,1063.97,,1101.72,,1108.60,,1062.23,,6.90B,,-3.43%,
,Jul 25 2004,,1101.72,,1086.20,,1103.73,,1078.78,,7.41B,,1.43%,
,Jul 18 2004,,1086.20,,1101.39,,1116.27,,1083.56,,7.46B,,-1.38%,
,Jul 11 2004,,1101.39,,1112.81,,1119.60,,1101.07,,6.64B,,-1.03%,
,Jul 04 2004,,1112.81,,1125.38,,1125.38,,1108.72,,5.20B,,-1.12%,
,Jun 27 2004,,1125.38,,1134.43,,1144.20,,1123.06,,6.78B,,-0.80%,
,Jun 20 2004,,1134.43,,1135.02,,1146.34,,1124.37,,7.16B,,-0.05%,
,Jun 13 2004,,1135.02,,1136.47,,1138.96,,1122.16,,6.49B,,-0.13%,
,Jun 06 2004,,1136.47,,1122.50,,1142.18,,1122.50,,4.84B,,1.24%,
,May 30 2004,,1122.50,,1120.68,,1129.17,,1113.32,,4.84B,,0.16%,
,May 23 2004,,1120.68,,1093.56,,1123.95,,1090.74,,6.76B,,2.48%,
,May 16 2004,,1093.56,,1095.70,,1105.93,,1079.36,,6.80B,,-0.20%,
,May 09 2004,,1095.70,,1098.70,,1102.77,,1076.32,,7.90B,,-0.27%,
,May 02 2004,,1098.70,,1107.30,,1127.74,,1098.63,,7.87B,,-0.78%,
,Apr 25 2004,,1107.30,,1140.60,,1146.56,,1107.23,,8.16B,,-2.92%,
,Apr 18 2004,,1140.60,,1134.56,,1142.77,,1116.03,,7.66B,,0.53%,
,Apr 11 2004,,1134.61,,1139.32,,1147.78,,1120.75,,7.13B,,-0.41%,
,Apr 04 2004,,1139.32,,1141.81,,1150.57,,1134.52,,5.47B,,-0.22%,
,Mar 28 2004,,1141.81,,1108.06,,1144.81,,1108.06,,7.49B,,3.05%,
,Mar 21 2004,,1108.06,,1109.78,,1115.27,,1087.16,,7.23B,,-0.15%,
,Mar 14 2004,,1109.78,,1120.57,,1125.76,,1102.61,,7.42B,,-0.96%,
,Mar 07 2004,,1120.57,,1156.86,,1159.94,,1105.87,,7.68B,,-3.14%,
,Feb 29 2004,,1156.86,,1144.94,,1163.23,,1143.78,,6.97B,,1.04%,
,Feb 22 2004,,1144.94,,1144.11,,1151.68,,1134.43,,7.21B,,0.07%,
,Feb 15 2004,,1144.11,,1145.81,,1158.98,,1139.00,,5.82B,,-0.15%,
,Feb 08 2004,,1145.81,,1142.76,,1158.89,,1138.70,,7.20B,,0.27%,
,Feb 01 2004,,1142.76,,1131.13,,1142.79,,1124.44,,7.76B,,1.03%,
,Jan 25 2004,,1131.13,,1141.55,,1155.38,,1122.38,,8.55B,,-0.91%,
,Jan 18 2004,,1141.55,,1139.83,,1150.51,,1134.62,,6.71B,,0.15%,
,Jan 11 2004,,1139.83,,1121.86,,1139.83,,1115.19,,8.04B,,1.60%,
,Jan 04 2004,,1121.86,,1108.48,,1131.92,,1108.48,,8.37B,,1.21%,
,Dec 28 2003,,1108.48,,1095.89,,1118.85,,1095.89,,4.25B,,1.15%,
,Dec 21 2003,,1095.89,,1088.66,,1098.47,,1086.14,,3.27B,,0.66%,
,Dec 14 2003,,1088.66,,1074.14,,1091.06,,1068.00,,7.75B,,1.35%,
,Dec 07 2003,,1074.14,,1061.50,,1074.76,,1053.41,,6.79B,,1.19%,
,Nov 30 2003,,1061.50,,1058.20,,1074.30,,1058.20,,6.93B,,0.31%,
,Nov 23 2003,,1058.20,,1035.28,,1060.63,,1035.28,,4.22B,,2.21%,
,Nov 16 2003,,1035.28,,1050.35,,1050.35,,1031.20,,6.66B,,-1.43%,
,Nov 09 2003,,1050.35,,1053.21,,1063.65,,1043.46,,6.49B,,-0.27%,
,Nov 02 2003,,1053.21,,1050.71,,1062.39,,1044.88,,7.09B,,0.24%,
,Oct 26 2003,,1050.71,,1028.91,,1053.09,,1028.91,,7.69B,,2.12%,
,Oct 19 2003,,1028.91,,1039.32,,1048.57,,1018.32,,7.34B,,-1.00%,
,Oct 12 2003,,1039.32,,1038.06,,1053.79,,1036.57,,6.60B,,0.12%,
,Oct 05 2003,,1038.06,,1029.85,,1048.28,,1026.27,,6.25B,,0.80%,
,Sep 28 2003,,1029.85,,996.85,,1039.31,,990.36,,7.36B,,3.31%,
,Sep 21 2003,,996.85,,1036.30,,1036.30,,996.08,,7.14B,,-3.81%,
,Sep 14 2003,,1036.30,,1018.63,,1040.29,,1013.59,,6.91B,,1.73%,
,Sep 07 2003,,1018.63,,1021.39,,1032.41,,1007.71,,6.87B,,-0.27%,
,Aug 31 2003,,1021.39,,1008.01,,1029.34,,1005.73,,6.07B,,1.33%,
,Aug 24 2003,,1008.01,,993.06,,1008.85,,983.57,,5.31B,,1.51%,
,Aug 17 2003,,993.06,,990.67,,1011.01,,990.67,,6.35B,,0.24%,
,Aug 10 2003,,990.67,,977.59,,992.50,,974.21,,5.19B,,1.34%,
,Aug 03 2003,,977.59,,980.15,,985.75,,960.84,,6.64B,,-0.26%,
,Jul 27 2003,,980.15,,998.68,,1004.59,,978.86,,7.23B,,-1.86%,
,Jul 20 2003,,998.68,,993.32,,998.89,,975.63,,7.01B,,0.54%,
,Jul 13 2003,,993.32,,998.14,,1015.41,,978.60,,7.66B,,-0.48%,
,Jul 06 2003,,998.14,,985.70,,1010.43,,983.63,,7.29B,,1.26%,
,Jun 29 2003,,985.70,,976.22,,995.00,,962.10,,5.34B,,0.97%,
,Jun 22 2003,,976.22,,995.69,,995.69,,973.80,,6.90B,,-1.96%,
,Jun 15 2003,,995.69,,988.61,,1015.33,,988.61,,7.54B,,0.72%,
,Jun 08 2003,,988.61,,987.76,,1002.74,,972.59,,6.93B,,0.09%,
,Jun 01 2003,,987.76,,963.59,,1007.69,,963.59,,8.26B,,2.51%,
,May 25 2003,,963.59,,933.22,,965.38,,927.33,,6.47B,,3.25%,
,May 18 2003,,933.22,,944.30,,944.30,,912.05,,6.99B,,-1.17%,
,May 11 2003,,944.30,,933.41,,948.65,,929.30,,7.21B,,1.17%,
,May 04 2003,,933.41,,930.08,,939.61,,919.72,,7.33B,,0.36%,
,Apr 27 2003,,930.08,,898.81,,930.56,,898.81,,7.54B,,3.48%,
,Apr 20 2003,,898.81,,893.58,,919.74,,886.70,,7.40B,,0.59%,
,Apr 13 2003,,893.58,,868.30,,896.77,,868.30,,5.61B,,2.91%,
,Apr 06 2003,,868.30,,878.85,,904.89,,862.76,,6.44B,,-1.20%,
,Mar 30 2003,,878.85,,863.50,,885.89,,843.68,,7.13B,,1.78%,
,Mar 23 2003,,863.50,,895.79,,895.79,,858.09,,6.41B,,-3.60%,
,Mar 16 2003,,895.79,,833.27,,895.90,,827.17,,8.05B,,7.50%,
,Mar 09 2003,,833.27,,828.89,,841.39,,788.90,,7.66B,,0.53%,
,Mar 02 2003,,828.89,,841.15,,852.34,,811.23,,6.47B,,-1.46%,
,Feb 23 2003,,841.15,,848.17,,848.17,,818.54,,6.75B,,-0.83%,
,Feb 16 2003,,848.17,,834.89,,852.87,,831.48,,4.92B,,1.59%,
,Feb 09 2003,,834.89,,829.69,,843.02,,806.29,,6.70B,,0.63%,
,Feb 02 2003,,829.69,,855.70,,864.64,,826.70,,6.87B,,-3.04%,
,Jan 26 2003,,855.70,,861.40,,868.72,,840.34,,7.58B,,-0.66%,
,Jan 19 2003,,861.40,,901.78,,906.00,,859.71,,6.22B,,-4.48%,
,Jan 12 2003,,901.78,,927.57,,935.05,,899.02,,7.10B,,-2.78%,
,Jan 05 2003,,927.57,,908.59,,932.89,,908.32,,7.49B,,2.09%,
,Dec 29 2002,,908.59,,875.40,,911.25,,869.45,,4.51B,,3.79%,
,Dec 22 2002,,875.40,,895.74,,903.89,,873.62,,3.05B,,-2.27%,
,Dec 15 2002,,895.76,,889.48,,911.22,,880.32,,7.14B,,0.71%,
,Dec 08 2002,,889.48,,912.23,,912.23,,888.48,,6.48B,,-2.49%,
,Dec 01 2002,,912.23,,936.31,,954.28,,895.96,,7.18B,,-2.57%,
,Nov 24 2002,,936.31,,930.55,,941.82,,912.10,,5.11B,,0.62%,
,Nov 17 2002,,930.55,,909.83,,937.28,,893.09,,8.18B,,2.28%,
,Nov 10 2002,,909.83,,894.74,,910.21,,872.05,,6.87B,,1.69%,
,Nov 03 2002,,894.74,,900.96,,925.66,,891.62,,7.59B,,-0.69%,
,Oct 27 2002,,900.96,,897.65,,907.44,,867.91,,7.43B,,0.37%,
,Oct 20 2002,,897.65,,884.39,,902.94,,873.06,,7.63B,,1.50%,
,Oct 13 2002,,884.39,,835.32,,886.68,,828.37,,7.94B,,5.87%,
,Oct 06 2002,,835.32,,800.58,,843.27,,768.63,,9.34B,,4.34%,
,Sep 29 2002,,800.58,,827.37,,851.93,,794.10,,8.68B,,-3.24%,
,Sep 22 2002,,827.37,,845.39,,856.60,,817.38,,7.86B,,-2.13%,
,Sep 15 2002,,845.39,,889.81,,902.68,,839.09,,7.27B,,-4.99%,
,Sep 08 2002,,889.81,,893.92,,924.02,,877.05,,5.63B,,-0.46%,
,Sep 01 2002,,893.92,,916.07,,916.07,,870.50,,5.25B,,-2.42%,
,Aug 25 2002,,916.07,,940.86,,955.82,,903.33,,5.67B,,-2.63%,
,Aug 18 2002,,940.86,,928.77,,965.00,,927.21,,6.41B,,1.30%,
,Aug 11 2002,,928.77,,908.64,,935.38,,876.20,,6.64B,,2.22%,
,Aug 04 2002,,908.64,,864.24,,913.95,,833.44,,7.37B,,5.14%,
,Jul 28 2002,,864.24,,852.84,,911.64,,852.84,,8.86B,,1.34%,
,Jul 21 2002,,852.84,,847.76,,854.13,,775.68,,11.69B,,0.60%,
,Jul 14 2002,,847.75,,921.39,,926.52,,842.07,,11.38B,,-7.99%,
,Jul 07 2002,,921.39,,989.03,,993.56,,900.94,,8.04B,,-6.84%,
,Jun 30 2002,,989.03,,989.82,,994.46,,934.87,,5.48B,,-0.08%,
,Jun 23 2002,,989.82,,989.14,,1005.88,,952.92,,9.11B,,0.07%,
,Jun 16 2002,,989.14,,1007.27,,1040.83,,985.65,,6.65B,,-1.80%,
,Jun 09 2002,,1007.27,,1027.53,,1039.04,,981.63,,7.19B,,-1.97%,
,Jun 02 2002,,1027.53,,1067.14,,1070.74,,1012.49,,7.03B,,-3.71%,
,May 26 2002,,1067.14,,1083.82,,1085.98,,1054.26,,4.64B,,-1.54%,
,May 19 2002,,1083.82,,1106.59,,1106.59,,1075.64,,5.40B,,-2.06%,
,May 12 2002,,1106.59,,1054.99,,1106.59,,1053.90,,6.45B,,4.89%,
,May 05 2002,,1054.99,,1073.43,,1088.92,,1048.96,,6.30B,,-1.72%,
,Apr 28 2002,,1073.43,,1076.32,,1091.42,,1063.46,,7.04B,,-0.27%,
,Apr 21 2002,,1076.32,,1125.17,,1125.17,,1076.31,,6.84B,,-4.34%,
,Apr 14 2002,,1125.17,,1111.01,,1133.00,,1099.41,,6.38B,,1.27%,
,Apr 07 2002,,1111.01,,1122.73,,1131.76,,1102.42,,6.57B,,-1.04%,
,Mar 31 2002,,1122.73,,1147.39,,1147.84,,1119.49,,5.84B,,-2.15%,
,Mar 24 2002,,1147.39,,1148.70,,1154.45,,1131.61,,4.61B,,-0.11%,
,Mar 17 2002,,1148.70,,1166.16,,1173.94,,1139.48,,6.31B,,-1.50%,
,Mar 10 2002,,1166.16,,1164.31,,1173.03,,1151.01,,6.57B,,0.16%,
,Mar 03 2002,,1164.31,,1131.78,,1172.76,,1130.93,,7.61B,,2.87%,
,Feb 24 2002,,1131.78,,1089.84,,1131.79,,1089.84,,6.92B,,3.85%,
,Feb 17 2002,,1089.84,,1104.18,,1104.18,,1074.36,,5.42B,,-1.30%,
,Feb 10 2002,,1104.18,,1096.22,,1124.72,,1094.68,,6.10B,,0.73%,
,Feb 03 2002,,1096.22,,1122.20,,1122.20,,1077.78,,7.70B,,-2.32%,
