,Date,,Price,,Open,,High,,Low,,Vol.,,Change %,
,Jul 16 2006,,312.59,,312.05,,312.59,,311.58,,-,,0.25%,
,Jul 09 2006,,311.82,,310.28,,311.82,,310.28,,-,,0.60%,
,Jul 02 2006,,309.96,,310.44,,310.45,,309.81,,-,,-0.05%,
,Jun 25 2006,,310.13,,310.73,,310.73,,310.13,,-,,-0.24%,
,Jun 18 2006,,310.89,,311.87,,312.12,,310.89,,-,,-0.52%,
,Jun 11 2006,,312.50,,312.64,,313.60,,312.49,,-,,-0.00%,
,Jun 04 2006,,312.51,,312.30,,312.51,,311.27,,-,,0.39%,
,May 28 2006,,311.30,,312.80,,312.80,,311.30,,-,,-0.54%,
,May 21 2006,,313.00,,312.09,,313.15,,312.09,,-,,0.68%,
,May 14 2006,,310.90,,309.84,,310.90,,309.84,,-,,0.69%,
,May 07 2006,,308.78,,310.19,,310.19,,308.78,,-,,-0.27%,
,Apr 30 2006,,309.61,,309.80,,309.85,,309.61,,-,,-0.03%,
,Apr 23 2006,,309.69,,310.73,,310.73,,309.00,,-,,-0.37%,
,Apr 16 2006,,310.83,,310.37,,310.95,,310.37,,-,,0.11%,
,Apr 09 2006,,310.48,,310.63,,311.24,,310.48,,-,,-0.14%,
,Apr 02 2006,,310.93,,311.23,,311.23,,310.53,,-,,-0.18%,
,Mar 26 2006,,311.50,,313.61,,313.61,,311.50,,-,,-0.49%,
,Mar 19 2006,,313.03,,312.72,,313.56,,312.64,,-,,-0.15%,
,Mar 12 2006,,313.51,,312.18,,313.51,,312.12,,-,,0.22%,
,Mar 05 2006,,312.83,,313.59,,313.59,,312.83,,-,,-0.17%,
,Feb 26 2006,,313.36,,314.52,,314.77,,313.36,,-,,-0.55%,
,Feb 19 2006,,315.09,,315.87,,315.87,,315.09,,-,,-0.06%,
,Feb 12 2006,,315.29,,314.99,,315.29,,314.67,,-,,0.04%,
,Feb 05 2006,,315.16,,314.74,,315.16,,314.42,,-,,0.24%,
,Jan 29 2006,,314.40,,314.25,,314.87,,314.25,,-,,-0.07%,
,Jan 22 2006,,314.62,,316.07,,316.07,,314.62,,-,,-0.61%,
,Jan 15 2006,,316.54,,317.23,,318.10,,316.54,,-,,-0.06%,
,Jan 08 2006,,316.72,,317.42,,317.42,,316.43,,-,,-0.18%,
,Jan 01 2006,,317.30,,315.54,,317.30,,315.38,,-,,0.35%,
,Dec 25 2005,,316.20,,315.51,,316.20,,315.46,,-,,0.32%,
,Dec 18 2005,,315.19,,315.70,,315.70,,314.75,,-,,-0.04%,
,Dec 11 2005,,315.33,,314.40,,315.33,,314.37,,-,,0.01%,
,Dec 04 2005,,315.29,,314.26,,315.60,,314.26,,-,,0.19%,
,Nov 27 2005,,314.69,,313.92,,314.96,,313.92,,-,,0.08%,
,Nov 20 2005,,314.44,,312.05,,314.44,,312.05,,-,,0.41%,
,Nov 13 2005,,313.15,,312.55,,313.44,,312.17,,-,,0.18%,
,Nov 06 2005,,312.60,,312.26,,312.76,,311.94,,-,,0.04%,
,Oct 30 2005,,312.46,,313.92,,313.93,,312.46,,-,,-0.48%,
,Oct 23 2005,,313.98,,316.48,,316.48,,313.98,,-,,-0.69%,
,Oct 16 2005,,316.16,,315.90,,316.38,,315.71,,-,,-0.00%,
,Oct 09 2005,,316.17,,317.37,,317.37,,316.17,,-,,-0.19%,
,Oct 02 2005,,316.76,,317.00,,317.44,,316.73,,-,,-0.27%,
,Sep 25 2005,,317.62,,317.98,,317.98,,317.56,,-,,-0.49%,
,Sep 18 2005,,319.20,,318.19,,319.94,,318.19,,-,,0.36%,
,Sep 11 2005,,318.07,,318.86,,318.86,,317.78,,-,,-0.27%,
,Sep 04 2005,,318.93,,319.29,,319.29,,318.70,,-,,-0.14%,
,Aug 28 2005,,319.39,,317.67,,319.39,,316.91,,-,,0.59%,
,Aug 21 2005,,317.52,,317.16,,317.58,,316.99,,-,,0.09%,
,Aug 14 2005,,317.25,,315.77,,317.25,,315.51,,-,,0.61%,
,Aug 07 2005,,315.33,,313.87,,315.33,,313.86,,-,,0.28%,
,Jul 31 2005,,314.45,,314.84,,314.84,,314.30,,-,,-0.46%,
,Jul 24 2005,,315.91,,315.98,,316.04,,315.58,,-,,0.11%,
,Jul 17 2005,,315.55,,315.09,,315.55,,314.71,,-,,0.23%,
,Jul 10 2005,,314.84,,316.09,,316.09,,314.84,,-,,-0.47%,
,Jul 03 2005,,316.32,,316.29,,319.00,,315.55,,-,,-0.30%,
,Jun 26 2005,,317.28,,317.45,,317.45,,316.35,,-,,0.05%,
,Jun 19 2005,,317.12,,314.26,,317.16,,314.26,,-,,0.85%,
,Jun 12 2005,,314.45,,315.85,,315.85,,313.85,,-,,-0.54%,
,Jun 05 2005,,316.16,,315.15,,316.47,,315.15,,-,,0.29%,
,May 29 2005,,315.25,,313.65,,315.25,,313.65,,-,,0.43%,
,May 22 2005,,313.90,,312.22,,314.08,,312.22,,-,,0.37%,
,May 15 2005,,312.74,,312.65,,313.05,,312.65,,-,,-0.04%,
,May 08 2005,,312.88,,311.34,,312.88,,311.34,,-,,0.21%,
,May 01 2005,,312.21,,311.80,,312.21,,311.75,,-,,0.15%,
,Apr 24 2005,,311.74,,310.69,,311.74,,310.69,,-,,0.40%,
,Apr 17 2005,,310.49,,310.54,,310.72,,310.10,,-,,0.18%,
,Apr 10 2005,,309.92,,308.77,,309.92,,308.77,,-,,0.46%,
,Apr 03 2005,,308.51,,307.88,,308.51,,307.59,,-,,0.31%,
,Mar 27 2005,,307.55,,305.33,,307.55,,305.33,,-,,0.73%,
,Mar 20 2005,,305.31,,305.33,,305.45,,305.11,,-,,-0.05%,
,Mar 13 2005,,305.47,,304.85,,305.82,,304.85,,-,,0.04%,
,Mar 06 2005,,305.36,,306.14,,306.51,,305.09,,-,,0.10%,
,Feb 27 2005,,305.04,,305.64,,305.64,,304.82,,-,,-0.01%,
,Feb 20 2005,,305.08,,305.56,,305.56,,305.06,,-,,-0.37%,
,Feb 13 2005,,306.20,,307.58,,307.58,,306.20,,-,,-0.61%,
,Feb 06 2005,,308.09,,307.13,,308.21,,307.09,,-,,0.49%,
,Jan 30 2005,,306.59,,306.63,,306.95,,306.41,,-,,0.07%,
,Jan 23 2005,,306.39,,306.68,,306.68,,305.71,,-,,0.03%,
,Jan 16 2005,,306.31,,306.46,,306.81,,306.20,,-,,-0.01%,
,Jan 09 2005,,306.33,,305.45,,306.33,,305.37,,-,,0.30%,
,Jan 02 2005,,305.42,,304.63,,305.42,,304.24,,-,,0.53%,
,Dec 26 2004,,303.80,,305.40,,305.40,,303.80,,-,,-0.45%,
,Dec 19 2004,,305.17,,305.17,,305.40,,304.83,,-,,0.07%,
,Dec 12 2004,,304.95,,305.44,,305.73,,304.95,,-,,0.07%,
,Dec 05 2004,,304.74,,303.91,,304.95,,303.91,,-,,0.83%,
,Nov 28 2004,,302.23,,302.98,,303.41,,302.23,,-,,-0.20%,
,Nov 21 2004,,302.84,,302.03,,302.84,,302.03,,-,,0.31%,
,Nov 14 2004,,301.89,,301.66,,302.35,,301.66,,-,,0.17%,
,Nov 07 2004,,301.37,,299.67,,301.37,,299.67,,-,,0.31%,
,Oct 31 2004,,300.45,,300.19,,300.45,,299.52,,-,,0.16%,
,Oct 24 2004,,299.96,,300.50,,300.65,,299.80,,-,,0.03%,
,Oct 17 2004,,299.88,,299.51,,300.17,,299.49,,-,,0.12%,
,Oct 10 2004,,299.51,,298.32,,299.51,,298.32,,-,,0.55%,
,Oct 03 2004,,297.86,,297.03,,297.86,,297.03,,-,,0.20%,
,Sep 26 2004,,297.28,,297.45,,297.68,,297.21,,-,,-0.05%,
,Sep 19 2004,,297.44,,296.43,,297.50,,296.41,,-,,0.25%,
,Sep 12 2004,,296.69,,295.48,,296.69,,295.48,,-,,0.35%,
,Sep 05 2004,,295.65,,294.59,,295.65,,294.57,,-,,0.05%,
,Aug 29 2004,,295.50,,295.49,,296.50,,295.49,,-,,-0.11%,
,Aug 22 2004,,295.84,,295.14,,295.84,,294.82,,-,,0.06%,
,Aug 15 2004,,295.66,,295.45,,295.66,,294.97,,-,,0.11%,
,Aug 08 2004,,295.34,,294.89,,295.34,,294.58,,-,,0.49%,
,Aug 01 2004,,293.89,,293.15,,293.89,,292.82,,-,,0.57%,
,Jul 25 2004,,292.23,,291.99,,292.23,,291.08,,-,,0.13%,
,Jul 18 2004,,291.85,,292.39,,292.57,,291.75,,-,,0.05%,
,Jul 11 2004,,291.70,,292.17,,292.17,,291.59,,-,,-0.10%,
,Jul 04 2004,,291.99,,291.44,,291.99,,291.44,,-,,0.40%,
,Jun 27 2004,,290.83,,290.17,,290.83,,289.43,,-,,0.13%,
,Jun 20 2004,,290.45,,289.09,,290.45,,289.09,,-,,0.44%,
,Jun 13 2004,,289.17,,287.80,,289.31,,287.80,,-,,0.35%,
,Jun 06 2004,,288.16,,288.69,,289.21,,288.16,,-,,-0.37%,
,May 30 2004,,289.24,,289.49,,289.49,,288.89,,-,,-0.23%,
,May 23 2004,,289.91,,288.81,,289.91,,288.81,,-,,0.09%,
,May 16 2004,,289.65,,289.58,,289.65,,288.83,,-,,0.45%,
,May 09 2004,,288.36,,288.99,,289.31,,288.36,,-,,-0.54%,
,May 02 2004,,289.94,,290.35,,291.15,,289.94,,-,,-0.03%,
,Apr 25 2004,,290.03,,289.81,,290.28,,289.69,,-,,-0.30%,
,Apr 18 2004,,290.91,,291.18,,291.18,,290.04,,-,,0.04%,
,Apr 11 2004,,290.79,,290.92,,290.92,,290.47,,-,,-0.25%,
,Apr 04 2004,,291.51,,291.30,,291.66,,291.09,,-,,-0.48%,
,Mar 28 2004,,292.91,,293.61,,293.62,,292.91,,-,,-0.53%,
,Mar 21 2004,,294.46,,293.43,,294.46,,293.43,,-,,0.45%,
,Mar 14 2004,,293.15,,293.18,,293.24,,292.95,,-,,0.12%,
,Mar 07 2004,,292.80,,292.19,,292.80,,292.19,,-,,0.95%,
,Feb 29 2004,,290.05,,290.57,,290.57,,289.73,,-,,-0.20%,
,Feb 22 2004,,290.62,,288.92,,290.62,,288.92,,-,,0.44%,
,Feb 15 2004,,289.34,,289.17,,290.09,,289.17,,-,,0.07%,
,Feb 08 2004,,289.13,,288.45,,289.13,,288.07,,-,,0.67%,
,Feb 01 2004,,287.21,,286.77,,287.57,,286.77,,-,,0.25%,
,Jan 25 2004,,286.48,,287.83,,287.83,,286.48,,-,,-0.60%,
,Jan 18 2004,,288.20,,287.08,,288.20,,287.08,,-,,0.15%,
,Jan 11 2004,,287.78,,287.53,,287.78,,287.15,,-,,0.54%,
,Jan 04 2004,,286.23,,284.43,,286.23,,284.43,,-,,0.29%,
,Dec 28 2003,,285.40,,285.52,,285.52,,284.72,,-,,0.14%,
,Dec 21 2003,,285.01,,285.05,,285.05,,285.01,,-,,0.03%,
,Dec 14 2003,,284.92,,283.43,,285.25,,283.43,,-,,0.60%,
,Dec 07 2003,,283.22,,283.03,,283.22,,282.63,,-,,0.54%,
,Nov 30 2003,,281.69,,280.95,,281.69,,280.79,,-,,0.09%,
,Nov 23 2003,,281.44,,282.24,,282.24,,281.26,,-,,-0.52%,
,Nov 16 2003,,282.92,,282.67,,283.27,,282.36,,-,,0.35%,
,Nov 09 2003,,281.92,,280.16,,281.92,,280.08,,-,,0.53%,
,Nov 02 2003,,280.43,,281.41,,281.41,,280.43,,-,,-0.38%,
,Oct 26 2003,,281.51,,281.76,,282.11,,281.50,,-,,-0.18%,
,Oct 19 2003,,282.01,,281.08,,282.83,,281.08,,-,,0.43%,
,Oct 12 2003,,280.81,,281.98,,281.98,,280.81,,-,,-0.55%,
,Oct 05 2003,,282.37,,282.68,,283.03,,282.27,,-,,-0.51%,
,Sep 28 2003,,283.83,,284.46,,285.63,,283.83,,-,,-0.14%,
,Sep 21 2003,,284.24,,283.63,,284.24,,283.43,,-,,0.49%,
,Sep 14 2003,,282.84,,282.17,,282.88,,282.16,,-,,0.60%,
,Sep 07 2003,,281.16,,280.73,,281.56,,280.72,,-,,0.45%,
,Aug 31 2003,,279.90,,281.03,,281.03,,279.06,,-,,-0.41%,
,Aug 24 2003,,281.05,,281.34,,281.34,,280.68,,-,,0.04%,
,Aug 17 2003,,280.95,,280.83,,281.81,,280.56,,-,,-0.03%,
,Aug 10 2003,,281.04,,282.79,,282.79,,281.04,,-,,-0.54%,
,Aug 03 2003,,282.58,,280.83,,282.58,,280.75,,-,,0.71%,
,Jul 27 2003,,280.59,,282.87,,282.91,,280.59,,-,,-0.92%,
,Jul 20 2003,,283.20,,282.89,,283.52,,282.46,,-,,-0.04%,
,Jul 13 2003,,283.31,,285.50,,285.50,,282.78,,-,,-0.48%,
,Jul 06 2003,,284.67,,283.93,,284.67,,283.48,,-,,0.12%,
,Jun 29 2003,,284.32,,284.58,,285.37,,283.75,,-,,-0.02%,
,Jun 22 2003,,284.39,,286.04,,287.12,,284.39,,-,,-0.92%,
,Jun 15 2003,,287.03,,289.49,,289.49,,285.97,,-,,-0.64%,
,Jun 08 2003,,288.88,,287.05,,288.88,,287.05,,-,,0.64%,
,Jun 01 2003,,287.03,,284.91,,287.03,,284.91,,-,,0.38%,
,May 25 2003,,285.95,,285.66,,286.23,,284.33,,-,,0.15%,
,May 18 2003,,285.51,,284.28,,285.51,,283.92,,-,,0.82%,
,May 11 2003,,283.18,,282.38,,283.18,,282.00,,-,,0.47%,
,May 04 2003,,281.85,,279.53,,281.85,,279.53,,-,,0.63%,
,Apr 27 2003,,280.08,,279.37,,280.08,,278.73,,-,,0.34%,
,Apr 20 2003,,279.12,,278.28,,279.12,,278.08,,-,,0.44%,
,Apr 13 2003,,277.90,,276.88,,277.90,,276.61,,-,,0.19%,
,Apr 06 2003,,277.38,,276.47,,278.27,,276.47,,-,,-0.08%,
,Mar 30 2003,,277.61,,278.71,,279.40,,277.07,,-,,-0.02%,
,Mar 23 2003,,277.66,,276.31,,277.66,,276.31,,-,,0.60%,
,Mar 16 2003,,276.00,,278.86,,278.86,,276.00,,-,,-0.91%,
,Mar 09 2003,,278.53,,281.56,,281.56,,278.53,,-,,-0.90%,
,Mar 02 2003,,281.07,,280.09,,281.07,,280.09,,-,,0.55%,
,Feb 23 2003,,279.54,,280.05,,280.55,,279.54,,-,,-0.08%,
,Feb 16 2003,,279.76,,278.54,,279.76,,278.54,,-,,0.34%,
,Feb 09 2003,,278.80,,277.79,,279.04,,277.16,,-,,0.54%,
,Feb 02 2003,,277.30,,276.25,,277.35,,276.25,,-,,0.16%,
,Jan 26 2003,,276.85,,276.94,,276.96,,276.16,,-,,0.14%,
,Jan 19 2003,,276.45,,275.23,,276.45,,275.23,,-,,0.60%,
,Jan 12 2003,,274.81,,273.25,,274.81,,273.25,,-,,0.40%,
,Jan 05 2003,,273.72,,272.40,,274.14,,272.40,,-,,0.44%,
,Dec 29 2002,,272.51,,273.54,,273.58,,272.51,,-,,-0.28%,
,Dec 22 2002,,273.28,,272.69,,273.28,,272.69,,-,,0.28%,
,Dec 15 2002,,272.53,,271.63,,272.53,,271.63,,-,,0.34%,
,Dec 08 2002,,271.62,,269.75,,271.62,,269.75,,-,,0.93%,
,Dec 01 2002,,269.13,,267.92,,269.13,,267.92,,-,,0.38%,
,Nov 24 2002,,268.10,,267.53,,268.58,,267.53,,-,,-0.11%,
,Nov 17 2002,,268.39,,267.92,,268.74,,267.92,,-,,-0.01%,
,Nov 10 2002,,268.41,,268.47,,268.90,,268.41,,-,,0.21%,
,Nov 03 2002,,267.85,,267.06,,267.85,,265.93,,-,,-0.03%,
,Oct 27 2002,,267.93,,266.46,,267.93,,266.46,,-,,0.90%,
,Oct 20 2002,,265.53,,265.78,,265.78,,265.16,,-,,-0.04%,
,Oct 13 2002,,265.64,,267.19,,267.19,,264.58,,-,,-0.78%,
,Oct 06 2002,,267.73,,268.72,,269.10,,267.73,,-,,-0.15%,
,Sep 29 2002,,268.14,,268.26,,268.59,,267.56,,-,,0.16%,
,Sep 22 2002,,267.71,,267.56,,268.05,,267.44,,-,,0.22%,
,Sep 15 2002,,267.13,,266.21,,267.39,,266.16,,-,,0.38%,
,Sep 08 2002,,266.13,,265.57,,266.13,,264.83,,-,,-0.15%,
,Sep 01 2002,,266.52,,264.32,,266.52,,264.32,,-,,1.08%,
,Aug 25 2002,,263.68,,261.76,,263.68,,261.76,,-,,0.69%,
,Aug 18 2002,,261.87,,262.21,,262.59,,261.60,,-,,-0.15%,
,Aug 11 2002,,262.26,,263.21,,264.06,,262.26,,-,,-0.17%,
,Aug 04 2002,,262.71,,263.01,,263.01,,262.22,,-,,0.43%,
,Jul 28 2002,,261.58,,260.03,,261.58,,259.55,,-,,0.38%,
,Jul 21 2002,,260.59,,259.03,,260.59,,258.80,,-,,0.79%,
,Jul 14 2002,,258.56,,258.00,,258.71,,257.66,,-,,0.47%,
,Jul 07 2002,,257.35,,256.05,,257.45,,255.97,,-,,0.59%,
,Jun 30 2002,,255.85,,256.37,,256.68,,255.85,,-,,-0.25%,
,Jun 23 2002,,256.50,,256.05,,256.83,,255.97,,-,,0.32%,
,Jun 16 2002,,255.69,,255.28,,256.04,,255.28,,-,,0.13%,
,Jun 09 2002,,255.37,,253.38,,255.37,,253.38,,-,,0.65%,
,Jun 02 2002,,253.71,,252.52,,253.71,,252.52,,-,,0.18%,
,May 26 2002,,253.25,,252.14,,253.25,,251.93,,-,,0.33%,
,May 19 2002,,252.42,,251.17,,252.42,,251.17,,-,,0.65%,
,May 12 2002,,250.78,,251.47,,251.47,,250.66,,-,,-0.38%,
,May 05 2002,,251.73,,252.23,,252.78,,251.51,,-,,0.03%,
,Apr 28 2002,,251.65,,252.24,,252.26,,251.65,,-,,-0.14%,
,Apr 21 2002,,252.01,,251.08,,252.12,,251.08,,-,,0.41%,
,Apr 14 2002,,250.99,,251.33,,251.33,,250.49,,-,,0.03%,
,Apr 07 2002,,250.91,,250.82,,250.91,,250.27,,-,,0.18%,
,Mar 31 2002,,250.46,,248.99,,250.46,,248.99,,-,,0.29%,
,Mar 24 2002,,249.73,,248.49,,249.73,,248.49,,-,,0.31%,
,Mar 17 2002,,248.95,,248.93,,249.46,,248.84,,-,,0.00%,
,Mar 10 2002,,248.94,,249.59,,249.69,,248.94,,-,,-0.23%,
,Mar 03 2002,,249.52,,250.99,,251.07,,249.52,,-,,-0.94%,
,Feb 24 2002,,251.89,,252.09,,252.09,,251.22,,-,,-0.05%,
,Feb 17 2002,,252.01,,251.81,,252.12,,251.38,,-,,0.25%,
,Feb 10 2002,,251.37,,251.63,,251.70,,250.74,,-,,-0.00%,
,Feb 03 2002,,251.38,,251.99,,252.62,,251.38,,-,,0.13%,
,Jan 27 2002,,251.05,,250.70,,251.18,,250.66,,-,,-0.20%,
,Jan 20 2002,,251.55,,252.46,,252.46,,251.55,,-,,-0.41%,
,Jan 13 2002,,252.59,,252.75,,252.88,,252.59,,-,,0.31%,
,Jan 06 2002,,251.80,,250.76,,252.00,,250.76,,-,,0.32%,
,Dec 30 2001,,251.00,,251.30,,251.30,,250.92,,-,,0.04%,
,Dec 23 2001,,250.91,,250.86,,250.91,,250.86,,-,,-0.49%,
,Dec 16 2001,,252.15,,251.42,,252.50,,251.42,,-,,0.08%,
,Dec 09 2001,,251.96,,251.42,,252.84,,251.42,,-,,0.11%,
,Dec 02 2001,,251.69,,254.45,,254.45,,251.69,,-,,-0.84%,
,Nov 25 2001,,253.82,,253.33,,253.82,,252.60,,-,,0.13%,
,Nov 18 2001,,253.48,,253.48,,254.31,,252.86,,-,,-0.16%,
,Nov 11 2001,,253.88,,256.43,,256.43,,253.88,,-,,-1.20%,
,Nov 04 2001,,256.96,,256.51,,257.77,,256.51,,-,,0.23%,
,Oct 28 2001,,256.36,,254.57,,256.38,,254.57,,-,,0.87%,
,Oct 21 2001,,254.16,,252.79,,254.16,,252.79,,-,,0.50%,
,Oct 14 2001,,252.90,,251.88,,252.90,,251.88,,-,,0.56%,
,Oct 07 2001,,251.50,,252.34,,252.34,,251.50,,-,,-0.20%,
,Sep 30 2001,,252.00,,250.42,,252.00,,250.42,,-,,0.52%,
,Sep 23 2001,,250.70,,249.21,,250.70,,249.21,,-,,0.41%,
,Sep 16 2001,,249.67,,249.77,,250.03,,249.49,,-,,0.06%,
,Sep 09 2001,,249.52,,248.30,,249.52,,247.57,,-,,0.77%,
,Sep 02 2001,,247.62,,248.30,,248.30,,246.81,,-,,-0.29%,
,Aug 26 2001,,248.33,,246.66,,248.33,,246.66,,-,,0.62%,
,Aug 19 2001,,246.80,,247.63,,247.63,,246.80,,-,,-0.23%,
,Aug 12 2001,,247.36,,246.79,,247.36,,246.75,,-,,0.32%,
,Aug 05 2001,,246.57,,245.71,,246.57,,245.58,,-,,0.52%,
,Jul 29 2001,,245.29,,245.13,,245.50,,245.13,,-,,0.18%,
,Jul 22 2001,,244.84,,244.37,,244.84,,244.20,,-,,0.25%,
,Jul 15 2001,,244.24,,243.11,,244.24,,243.11,,-,,0.48%,
,Jul 08 2001,,243.07,,242.44,,243.07,,242.30,,-,,0.38%,
,Jul 01 2001,,242.16,,242.59,,242.66,,242.06,,-,,-0.23%,
,Jun 24 2001,,242.72,,243.83,,243.89,,242.72,,-,,-0.36%,
,Jun 17 2001,,243.59,,242.62,,243.59,,242.62,,-,,0.50%,
,Jun 10 2001,,242.39,,242.00,,242.39,,241.35,,-,,0.29%,
,Jun 03 2001,,241.69,,241.37,,241.93,,241.36,,-,,0.37%,
,May 27 2001,,240.81,,240.07,,240.81,,240.07,,-,,0.37%,
,May 20 2001,,239.93,,240.49,,240.74,,239.88,,-,,-0.40%,
,May 13 2001,,240.90,,240.47,,240.90,,240.47,,-,,-0.37%,
,May 06 2001,,241.80,,240.94,,241.80,,240.94,,-,,0.51%,
,Apr 29 2001,,240.58,,239.85,,240.58,,239.62,,-,,-0.22%,
,Apr 22 2001,,241.10,,240.72,,241.10,,240.15,,-,,0.32%,
,Apr 15 2001,,240.34,,241.09,,241.09,,240.34,,-,,-0.36%,
,Apr 08 2001,,241.21,,242.89,,242.91,,241.21,,-,,-0.50%,
,Apr 01 2001,,242.43,,242.91,,242.91,,242.27,,-,,-0.02%,
,Mar 25 2001,,242.49,,243.11,,243.37,,242.49,,-,,-0.28%,
,Mar 18 2001,,243.18,,242.21,,243.18,,242.10,,-,,0.39%,
,Mar 11 2001,,242.23,,241.14,,242.23,,241.12,,-,,0.35%,
,Mar 04 2001,,241.39,,240.73,,241.39,,240.56,,-,,0.25%,
,Feb 25 2001,,240.78,,239.60,,240.95,,239.60,,-,,0.75%,
,Feb 18 2001,,238.99,,239.54,,239.54,,238.92,,-,,-0.13%,
,Feb 11 2001,,239.30,,240.04,,240.15,,239.30,,-,,-0.16%,
,Feb 04 2001,,239.69,,239.77,,239.90,,239.69,,-,,-0.03%,
,Jan 28 2001,,239.77,,238.60,,239.77,,238.60,,-,,0.47%,
,Jan 21 2001,,238.64,,238.35,,238.64,,238.16,,-,,-0.13%,
,Jan 14 2001,,238.94,,238.52,,238.94,,238.22,,-,,-0.02%,
,Jan 07 2001,,238.99,,239.69,,239.69,,238.99,,-,,-0.41%,
,Dec 31 2000,,239.97,,238.55,,239.97,,238.55,,-,,1.02%,
,Dec 24 2000,,237.55,,237.56,,237.56,,237.22,,-,,0.05%,
,Dec 17 2000,,237.44,,236.94,,237.62,,236.94,,-,,0.36%,
,Dec 10 2000,,236.60,,235.27,,236.60,,235.27,,-,,0.43%,
,Dec 03 2000,,235.59,,235.35,,235.74,,234.93,,-,,0.35%,
,Nov 26 2000,,234.77,,232.83,,234.77,,232.83,,-,,0.73%,
,Nov 19 2000,,233.06,,232.36,,233.06,,232.36,,-,,0.25%,
,Nov 12 2000,,232.48,,231.81,,232.54,,231.81,,-,,0.43%,
,Nov 05 2000,,231.48,,231.29,,231.48,,230.91,,-,,0.01%,
,Oct 29 2000,,231.45,,231.06,,231.45,,230.78,,-,,0.24%,
,Oct 22 2000,,230.89,,230.94,,230.94,,230.65,,-,,0.02%,
,Oct 15 2000,,230.85,,230.74,,230.85,,230.70,,-,,-0.21%,
,Oct 08 2000,,231.33,,230.20,,231.33,,230.20,,-,,0.62%,
,Oct 01 2000,,229.91,,229.87,,229.91,,229.71,,-,,0.11%,
,Sep 24 2000,,229.65,,229.47,,229.65,,229.35,,-,,-0.03%,
,Sep 17 2000,,229.73,,228.42,,229.73,,228.42,,-,,0.38%,
,Sep 10 2000,,228.86,,227.92,,228.86,,227.92,,-,,0.27%,
,Sep 03 2000,,228.24,,228.93,,228.93,,227.96,,-,,0.14%,
,Aug 27 2000,,227.92,,227.81,,227.92,,227.36,,-,,0.02%,
,Aug 20 2000,,227.87,,227.33,,228.02,,227.33,,-,,0.00%,
,Aug 13 2000,,227.86,,228.21,,228.21,,227.63,,-,,-0.31%,
,Aug 06 2000,,228.58,,228.63,,228.63,,228.58,,-,,0.24%,
,Jul 30 2000,,228.03,,228.03,,228.03,,228.03,,-,,0.27%,
,Jul 23 2000,,227.41,,227.41,,227.41,,227.41,,-,,0.26%,
,Jul 16 2000,,226.82,,226.82,,226.82,,226.82,,-,,0.02%,
,Jul 09 2000,,226.77,,226.77,,226.77,,226.77,,-,,0.12%,
,Jul 02 2000,,226.49,,226.49,,226.49,,226.49,,-,,-0.37%,
,Jun 25 2000,,227.33,,227.33,,227.33,,227.33,,-,,0.45%,
,Jun 18 2000,,226.32,,226.32,,226.32,,226.32,,-,,-0.59%,
,Jun 11 2000,,227.66,,227.66,,227.66,,227.66,,-,,0.47%,
,Jun 04 2000,,226.60,,226.60,,226.60,,226.60,,-,,-0.04%,
,May 28 2000,,226.69,,226.69,,226.69,,226.69,,-,,0.50%,
,May 21 2000,,225.57,,225.57,,225.57,,225.57,,-,,1.03%,
,May 14 2000,,223.28,,223.28,,223.28,,223.28,,-,,-0.25%,
,May 07 2000,,223.84,,223.84,,223.84,,223.84,,-,,0.02%,
,Apr 30 2000,,223.80,,223.80,,223.80,,223.80,,-,,-0.57%,
,Apr 23 2000,,225.09,,225.09,,225.09,,225.09,,-,,-0.18%,
,Apr 16 2000,,225.50,,225.50,,225.50,,225.50,,-,,-0.26%,
,Apr 09 2000,,226.09,,226.09,,226.09,,226.09,,-,,0.17%,
,Apr 02 2000,,225.71,,225.71,,225.71,,225.71,,-,,0.12%,
,Mar 26 2000,,225.43,,225.43,,225.43,,225.43,,-,,0.06%,
,Mar 19 2000,,225.30,,225.30,,225.30,,225.30,,-,,0.32%,
,Mar 12 2000,,224.58,,224.58,,224.58,,224.58,,-,,0.26%,
,Mar 05 2000,,223.99,,223.99,,223.99,,223.99,,-,,0.77%,
,Feb 27 2000,,222.27,,222.27,,222.27,,222.27,,-,,-0.41%,
,Feb 20 2000,,223.18,,223.18,,223.18,,223.18,,-,,0.95%,
,Feb 13 2000,,221.09,,221.09,,221.09,,221.09,,-,,0.17%,
,Feb 06 2000,,220.71,,220.71,,220.71,,220.71,,-,,-0.77%,
,Jan 30 2000,,222.42,,222.42,,222.42,,222.42,,-,,0.92%,
,Jan 23 2000,,220.39,,220.39,,220.39,,220.39,,-,,-0.22%,
,Jan 16 2000,,220.87,,220.87,,220.87,,220.87,,-,,-0.25%,
,Jan 09 2000,,221.43,,221.43,,221.43,,221.43,,-,,0.08%,
,Jan 02 2000,,221.25,,221.25,,221.25,,221.25,,-,,-0.48%,
,Dec 26 1999,,222.31,,222.31,,222.31,,222.31,,-,,-0.32%,
,Dec 19 1999,,223.03,,223.03,,223.03,,223.03,,-,,0.15%,
,Dec 12 1999,,222.69,,222.69,,222.69,,222.69,,-,,-0.89%,
,Dec 05 1999,,224.70,,224.70,,224.70,,224.70,,-,,0.97%,
,Nov 28 1999,,222.55,,222.55,,222.55,,222.55,,-,,0.16%,
