0,1,2,3,4,5,6,7,8
702,4.699999999999999,13.82,2.940425531914894,30.0,0.0,50.0,10.0,10.0
703,4.989999999999999,14.44,2.893787575150301,30.0,0.0,50.0,20.0,0.0
704,4.8999999999999995,12.93,2.638775510204082,30.0,0.0,60.0,0.0,10.0
705,5.18,13.52,2.61003861003861,30.0,0.0,60.0,10.0,0.0
706,5.369999999999999,12.61,2.3482309124767227,30.0,0.0,70.0,0.0,0.0
707,1.94,20.59,10.61340206185567,30.0,10.0,0.0,0.0,60.0
708,2.33,17.76,7.622317596566524,30.0,10.0,0.0,10.0,50.0
709,2.69,18.24,6.780669144981412,30.0,10.0,0.0,20.0,40.0
710,3.04,18.72,6.157894736842104,30.0,10.0,0.0,30.0,30.0
711,3.37,19.33,5.735905044510385,30.0,10.0,0.0,40.0,20.0
712,3.68,19.99,5.432065217391304,30.0,10.0,0.0,50.0,10.0
713,3.97,20.65,5.201511335012594,30.0,10.0,0.0,60.0,0.0
714,2.5300000000000002,16.89,6.67588932806324,30.0,10.0,10.0,0.0,50.0
715,2.89,17.34,6.0,30.0,10.0,10.0,10.0,40.0
716,3.24,17.82,5.5,30.0,10.0,10.0,20.0,30.0
717,3.5700000000000003,18.4,5.154061624649859,30.0,10.0,10.0,30.0,20.0
718,3.8699999999999997,19.06,4.925064599483204,30.0,10.0,10.0,40.0,10.0
719,4.17,19.72,4.729016786570743,30.0,10.0,10.0,50.0,0.0
720,3.0900000000000003,16.46,5.326860841423948,30.0,10.0,20.0,0.0,40.0
721,3.44,16.93,4.921511627906977,30.0,10.0,20.0,10.0,30.0
722,3.7600000000000002,17.48,4.648936170212766,30.0,10.0,20.0,20.0,20.0
723,4.069999999999999,18.13,4.454545454545455,30.0,10.0,20.0,30.0,10.0
724,4.359999999999999,18.79,4.309633027522936,30.0,10.0,20.0,40.0,0.0
725,3.6300000000000003,16.04,4.418732782369146,30.0,10.0,30.0,0.0,30.0
726,3.9600000000000004,16.56,4.181818181818181,30.0,10.0,30.0,10.0,20.0
727,4.27,17.21,4.030444964871195,30.0,10.0,30.0,20.0,10.0
728,4.56,17.87,3.9188596491228074,30.0,10.0,30.0,30.0,0.0
729,4.1499999999999995,15.64,3.768674698795181,30.0,10.0,40.0,0.0,20.0
730,4.46,16.29,3.6524663677130045,30.0,10.0,40.0,10.0,10.0
731,4.75,16.94,3.5663157894736845,30.0,10.0,40.0,20.0,0.0
732,4.659999999999999,15.37,3.2982832618025753,30.0,10.0,50.0,0.0,10.0
733,4.949999999999999,16.02,3.2363636363636368,30.0,10.0,50.0,10.0,0.0
734,5.14,15.1,2.937743190661479,30.0,10.0,60.0,0.0,0.0
735,2.21,19.14,8.660633484162897,30.0,20.0,0.0,0.0,50.0
736,2.5900000000000003,19.62,7.575289575289575,30.0,20.0,0.0,10.0,40.0
737,2.95,20.25,6.864406779661016,30.0,20.0,0.0,20.0,30.0
738,3.2800000000000002,20.91,6.375,30.0,20.0,0.0,30.0,20.0
739,3.6,21.58,5.994444444444444,30.0,20.0,0.0,40.0,10.0
740,3.9,22.24,5.702564102564103,30.0,20.0,0.0,50.0,0.0
741,2.79,18.73,6.71326164874552,30.0,20.0,10.0,0.0,40.0
742,3.15,19.33,6.136507936507936,30.0,20.0,10.0,10.0,30.0
743,3.48,19.98,5.741379310344827,30.0,20.0,10.0,20.0,20.0
744,3.8000000000000003,20.65,5.4342105263157885,30.0,20.0,10.0,30.0,10.0
745,4.1,21.31,5.197560975609756,30.0,20.0,10.0,40.0,0.0
746,3.3400000000000003,18.4,5.508982035928143,30.0,20.0,20.0,0.0,30.0
747,3.68,19.06,5.179347826086956,30.0,20.0,20.0,10.0,20.0
748,4.0,19.72,4.93,30.0,20.0,20.0,20.0,10.0
749,4.3,20.38,4.73953488372093,30.0,20.0,20.0,30.0,0.0
750,3.8800000000000003,18.14,4.675257731958762,30.0,20.0,30.0,0.0,20.0
751,4.199999999999999,18.79,4.473809523809525,30.0,20.0,30.0,10.0,10.0
752,4.5,19.45,4.322222222222222,30.0,20.0,30.0,20.0,0.0
753,4.39,17.87,4.070615034168566,30.0,20.0,40.0,0.0,10.0
754,4.6899999999999995,18.53,3.9509594882729218,30.0,20.0,40.0,10.0,0.0
755,4.89,17.6,3.5991820040899802,30.0,20.0,50.0,0.0,0.0
756,2.46,21.17,8.60569105691057,30.0,30.0,0.0,0.0,40.0
757,2.83,21.83,7.713780918727914,30.0,30.0,0.0,10.0,30.0
758,3.18,22.5,7.0754716981132075,30.0,30.0,0.0,20.0,20.0
759,3.5,23.17,6.62,30.0,30.0,0.0,30.0,10.0
760,3.81,23.84,6.257217847769029,30.0,30.0,0.0,40.0,0.0
761,3.0300000000000002,20.91,6.900990099009901,30.0,30.0,10.0,0.0,30.0
762,3.38,21.57,6.381656804733728,30.0,30.0,10.0,10.0,20.0
763,3.6999999999999997,22.23,6.008108108108108,30.0,30.0,10.0,20.0,10.0
764,4.01,22.9,5.71072319201995,30.0,30.0,10.0,30.0,0.0
765,3.58,20.64,5.76536312849162,30.0,30.0,20.0,0.0,20.0
766,3.9,21.31,5.464102564102564,30.0,30.0,20.0,10.0,10.0
767,4.21,21.97,5.218527315914489,30.0,30.0,20.0,20.0,0.0
768,4.1,20.38,4.970731707317073,30.0,30.0,30.0,0.0,10.0
769,4.409999999999999,21.04,4.770975056689343,30.0,30.0,30.0,10.0,0.0
770,4.609999999999999,20.11,4.362255965292842,30.0,30.0,40.0,0.0,0.0
771,2.69,23.42,8.706319702602231,30.0,40.0,0.0,0.0,30.0
772,3.0500000000000003,24.09,7.898360655737704,30.0,40.0,0.0,10.0,20.0
773,3.38,24.76,7.325443786982249,30.0,40.0,0.0,20.0,10.0
774,3.6999999999999997,25.43,6.872972972972973,30.0,40.0,0.0,30.0,0.0
775,3.25,23.16,7.126153846153846,30.0,40.0,10.0,0.0,20.0
776,3.58,23.82,6.653631284916201,30.0,40.0,10.0,10.0,10.0
777,3.9,24.5,6.282051282051282,30.0,40.0,10.0,20.0,0.0
778,3.78,22.89,6.055555555555556,30.0,40.0,20.0,0.0,10.0
779,4.1,23.56,5.746341463414634,30.0,40.0,20.0,10.0,0.0
780,4.3,22.63,5.2627906976744185,30.0,40.0,30.0,0.0,0.0
781,2.89,25.86,8.948096885813149,30.0,50.0,0.0,0.0,20.0
782,3.24,26.35,8.132716049382715,30.0,50.0,0.0,10.0,10.0
783,3.56,27.03,7.592696629213483,30.0,50.0,0.0,20.0,0.0
784,3.44,25.42,7.3895348837209305,30.0,50.0,10.0,0.0,10.0
785,3.77,26.09,6.9204244031830235,30.0,50.0,10.0,10.0,0.0
786,3.97,25.22,6.35264483627204,30.0,50.0,20.0,0.0,0.0
787,3.0700000000000003,28.34,9.231270358306189,30.0,60.0,0.0,0.0,10.0
788,3.4,28.71,8.444117647058825,30.0,60.0,0.0,10.0,0.0
789,3.61,28.58,7.916897506925207,30.0,60.0,10.0,0.0,0.0
790,3.22,31.81,9.878881987577639,30.0,70.0,0.0,0.0,0.0
791,2.64,17.51,6.632575757575758,40.0,0.0,0.0,0.0,60.0
792,3.0100000000000002,17.94,5.960132890365449,40.0,0.0,0.0,10.0,50.0
793,3.36,18.41,5.479166666666667,40.0,0.0,0.0,20.0,40.0
794,3.69,18.89,5.119241192411924,40.0,0.0,0.0,30.0,30.0
795,4.0,19.42,4.855,40.0,0.0,0.0,40.0,20.0
796,4.3,20.08,4.669767441860465,40.0,0.0,0.0,50.0,10.0
797,4.58,20.74,4.528384279475982,40.0,0.0,0.0,60.0,0.0
798,3.21,17.05,5.311526479750779,40.0,0.0,10.0,0.0,50.0
799,3.56,17.52,4.921348314606742,40.0,0.0,10.0,10.0,40.0
800,3.89,18.0,4.627249357326478,40.0,0.0,10.0,20.0,30.0
801,4.199999999999999,18.49,4.402380952380953,40.0,0.0,10.0,30.0,20.0
802,4.5,19.15,4.2555555555555555,40.0,0.0,10.0,40.0,10.0
803,4.779999999999999,19.81,4.144351464435147,40.0,0.0,10.0,50.0,0.0
804,3.7500000000000004,16.64,4.437333333333333,40.0,0.0,20.0,0.0,40.0
805,4.09,17.11,4.183374083129585,40.0,0.0,20.0,10.0,30.0
806,4.3999999999999995,17.59,3.997727272727273,40.0,0.0,20.0,20.0,20.0
807,4.6899999999999995,18.23,3.8869936034115145,40.0,0.0,20.0,30.0,10.0
808,4.97,18.89,3.800804828973843,40.0,0.0,20.0,40.0,0.0
809,4.279999999999999,16.22,3.7897196261682247,40.0,0.0,30.0,0.0,30.0
810,4.6,16.69,3.628260869565218,40.0,0.0,30.0,10.0,20.0
811,4.89,17.31,3.539877300613497,40.0,0.0,30.0,20.0,10.0
812,5.17,17.96,3.4738878143133465,40.0,0.0,30.0,30.0,0.0
813,4.79,15.8,3.2985386221294366,40.0,0.0,40.0,0.0,20.0
814,5.09,16.39,3.220039292730845,40.0,0.0,40.0,10.0,10.0
815,5.369999999999999,17.04,3.1731843575418996,40.0,0.0,40.0,20.0,0.0
816,5.279999999999999,15.47,2.929924242424243,40.0,0.0,50.0,0.0,10.0
817,5.56,16.12,2.8992805755395685,40.0,0.0,50.0,10.0,0.0
818,5.76,15.2,2.638888888888889,40.0,0.0,60.0,0.0,0.0
819,2.91,19.31,6.63573883161512,40.0,10.0,0.0,0.0,50.0
820,3.27,19.8,6.055045871559633,40.0,10.0,0.0,10.0,40.0
821,3.61,20.34,5.634349030470914,40.0,10.0,0.0,20.0,30.0
822,3.93,21.0,5.343511450381679,40.0,10.0,0.0,30.0,20.0
823,4.239999999999999,21.66,5.108490566037736,40.0,10.0,0.0,40.0,10.0
824,4.529999999999999,22.33,4.929359823399559,40.0,10.0,0.0,50.0,0.0
825,3.47,18.9,5.446685878962535,40.0,10.0,10.0,0.0,40.0
826,3.81,19.42,5.097112860892389,40.0,10.0,10.0,10.0,30.0
827,4.13,20.08,4.861985472154964,40.0,10.0,10.0,20.0,20.0
828,4.4399999999999995,20.74,4.671171171171172,40.0,10.0,10.0,30.0,10.0
829,4.7299999999999995,21.4,4.524312896405919,40.0,10.0,10.0,40.0,0.0
830,4.01,18.5,4.613466334164589,40.0,10.0,20.0,0.0,30.0
831,4.33,19.15,4.422632794457274,40.0,10.0,20.0,10.0,20.0
832,4.64,19.81,4.269396551724138,40.0,10.0,20.0,20.0,10.0
833,4.92,20.47,4.1605691056910565,40.0,10.0,20.0,30.0,0.0
834,4.529999999999999,18.23,4.024282560706403,40.0,10.0,30.0,0.0,20.0
835,4.83,18.89,3.9109730848861286,40.0,10.0,30.0,10.0,10.0
836,5.119999999999999,19.55,3.818359375000001,40.0,10.0,30.0,20.0,0.0
837,5.029999999999999,17.96,3.570576540755468,40.0,10.0,40.0,0.0,10.0
838,5.319999999999999,18.62,3.5000000000000004,40.0,10.0,40.0,10.0,0.0
839,5.51,17.7,3.2123411978221417,40.0,10.0,50.0,0.0,0.0
840,3.16,21.26,6.727848101265823,40.0,20.0,0.0,0.0,40.0
841,3.5100000000000002,21.92,6.245014245014245,40.0,20.0,0.0,10.0,30.0
842,3.8400000000000003,22.59,5.882812499999999,40.0,20.0,0.0,20.0,20.0
843,4.159999999999999,23.25,5.588942307692308,40.0,20.0,0.0,30.0,10.0
844,4.449999999999999,23.92,5.375280898876405,40.0,20.0,0.0,40.0,0.0
845,3.7100000000000004,21.0,5.660377358490566,40.0,20.0,10.0,0.0,30.0
846,4.04,21.66,5.361386138613861,40.0,20.0,10.0,10.0,20.0
847,4.359999999999999,22.32,5.119266055045872,40.0,20.0,10.0,20.0,10.0
848,4.6499999999999995,22.99,4.944086021505377,40.0,20.0,10.0,30.0,0.0
849,4.239999999999999,20.73,4.889150943396228,40.0,20.0,20.0,0.0,20.0
850,4.56,21.4,4.692982456140351,40.0,20.0,20.0,10.0,10.0
851,4.85,22.06,4.5484536082474225,40.0,20.0,20.0,20.0,0.0
852,4.75,20.47,4.309473684210526,40.0,20.0,30.0,0.0,10.0
853,5.05,21.13,4.184158415841584,40.0,20.0,30.0,10.0,0.0
854,5.25,20.2,3.8476190476190473,40.0,20.0,40.0,0.0,0.0
855,3.39,23.5,6.932153392330383,40.0,30.0,0.0,0.0,30.0
856,3.73,24.17,6.479892761394102,40.0,30.0,0.0,10.0,20.0
857,4.05,24.84,6.133333333333334,40.0,30.0,0.0,20.0,10.0
858,4.35,25.52,5.866666666666667,40.0,30.0,0.0,30.0,0.0
859,3.93,23.24,5.913486005089058,40.0,30.0,10.0,0.0,20.0
860,4.25,23.91,5.625882352941177,40.0,30.0,10.0,10.0,10.0
861,4.55,24.58,5.402197802197802,40.0,30.0,10.0,20.0,0.0
862,4.449999999999999,22.98,5.164044943820226,40.0,30.0,20.0,0.0,10.0
863,4.75,23.65,4.978947368421053,40.0,30.0,20.0,10.0,0.0
864,4.949999999999999,22.72,4.58989898989899,40.0,30.0,30.0,0.0,0.0
865,3.5900000000000003,25.76,7.1754874651810585,40.0,40.0,0.0,0.0,20.0
866,3.9200000000000004,26.43,6.742346938775509,40.0,40.0,0.0,10.0,10.0
867,4.2299999999999995,27.11,6.408983451536644,40.0,40.0,0.0,20.0,0.0
868,4.119999999999999,25.5,6.189320388349516,40.0,40.0,10.0,0.0,10.0
869,4.43,26.17,5.907449209932281,40.0,40.0,10.0,10.0,0.0
870,4.64,25.24,5.439655172413793,40.0,40.0,20.0,0.0,0.0
871,3.77,28.03,7.43501326259947,40.0,50.0,0.0,0.0,10.0
872,4.09,28.71,7.0195599022004895,40.0,50.0,0.0,10.0,0.0
873,4.29,27.77,6.473193473193473,40.0,50.0,10.0,0.0,0.0
874,3.9200000000000004,30.33,7.737244897959182,40.0,60.0,0.0,0.0,0.0
875,3.58,19.49,5.44413407821229,50.0,0.0,0.0,0.0,50.0
876,3.93,19.97,5.081424936386768,50.0,0.0,0.0,10.0,40.0
877,4.26,20.46,4.802816901408451,50.0,0.0,0.0,20.0,30.0
878,4.56,21.09,4.625,50.0,0.0,0.0,30.0,20.0
879,4.859999999999999,21.75,4.475308641975309,50.0,0.0,0.0,40.0,10.0
880,5.13,22.42,4.370370370370371,50.0,0.0,0.0,50.0,0.0
881,4.13,19.08,4.619854721549636,50.0,0.0,10.0,0.0,40.0
882,4.46,19.56,4.385650224215246,50.0,0.0,10.0,10.0,30.0
883,4.76,20.17,4.237394957983194,50.0,0.0,10.0,20.0,20.0
884,5.06,20.83,4.116600790513834,50.0,0.0,10.0,30.0,10.0
885,5.33,21.49,4.031894934333958,50.0,0.0,10.0,40.0,0.0
886,4.659999999999999,18.67,4.006437768240344,50.0,0.0,20.0,0.0,30.0
887,4.96,19.24,3.879032258064516,50.0,0.0,20.0,10.0,20.0
888,5.26,19.9,3.783269961977186,50.0,0.0,20.0,20.0,10.0
889,5.529999999999999,20.56,3.7179023508137434,50.0,0.0,20.0,30.0,0.0
890,5.159999999999999,18.32,3.5503875968992253,50.0,0.0,30.0,0.0,20.0
891,5.449999999999999,18.98,3.48256880733945,50.0,0.0,30.0,10.0,10.0
892,5.7299999999999995,19.64,3.427574171029669,50.0,0.0,30.0,20.0,0.0
893,5.6499999999999995,18.06,3.1964601769911507,50.0,0.0,40.0,0.0,10.0
894,5.93,18.71,3.155143338954469,50.0,0.0,40.0,10.0,0.0
895,6.119999999999999,17.79,2.9068627450980395,50.0,0.0,50.0,0.0,0.0
896,3.8300000000000005,21.36,5.577023498694516,50.0,10.0,0.0,0.0,40.0
897,4.17,22.01,5.278177458033573,50.0,10.0,0.0,10.0,30.0
898,4.489999999999999,22.67,5.048997772828509,50.0,10.0,0.0,20.0,20.0
899,4.79,23.34,4.872651356993737,50.0,10.0,0.0,30.0,10.0
900,5.069999999999999,24.01,4.73570019723866,50.0,10.0,0.0,40.0,0.0
901,4.369999999999999,21.09,4.82608695652174,50.0,10.0,10.0,0.0,30.0
902,4.6899999999999995,21.75,4.637526652452026,50.0,10.0,10.0,10.0,20.0
903,4.989999999999999,22.41,4.490981963927856,50.0,10.0,10.0,20.0,10.0
904,5.27,23.08,4.379506641366224,50.0,10.0,10.0,30.0,0.0
905,4.89,20.82,4.257668711656442,50.0,10.0,20.0,0.0,20.0
906,5.1899999999999995,21.48,4.138728323699422,50.0,10.0,20.0,10.0,10.0
907,5.47,22.15,4.049360146252285,50.0,10.0,20.0,20.0,0.0
908,5.39,20.56,3.8144712430426715,50.0,10.0,30.0,0.0,10.0
909,5.67,21.22,3.7425044091710755,50.0,10.0,30.0,10.0,0.0
910,5.869999999999999,20.29,3.456558773424191,50.0,10.0,40.0,0.0,0.0
911,4.06,23.59,5.810344827586207,50.0,20.0,0.0,0.0,30.0
912,4.39,24.26,5.52619589977221,50.0,20.0,0.0,10.0,20.0
913,4.6899999999999995,24.93,5.315565031982943,50.0,20.0,0.0,20.0,10.0
914,4.9799999999999995,25.6,5.140562248995985,50.0,20.0,0.0,30.0,0.0
915,4.59,23.33,5.082788671023965,50.0,20.0,10.0,0.0,20.0
916,4.8999999999999995,24.0,4.8979591836734695,50.0,20.0,10.0,10.0,10.0
917,5.1899999999999995,24.67,4.753371868978806,50.0,20.0,10.0,20.0,0.0
918,5.1,23.07,4.523529411764707,50.0,20.0,20.0,0.0,10.0
919,5.39,23.74,4.404452690166976,50.0,20.0,20.0,10.0,0.0
920,5.59,22.81,4.080500894454382,50.0,20.0,30.0,0.0,0.0
921,4.26,25.84,6.065727699530517,50.0,30.0,0.0,0.0,20.0
922,4.58,26.52,5.790393013100436,50.0,30.0,0.0,10.0,10.0
923,4.88,27.19,5.57172131147541,50.0,30.0,0.0,20.0,0.0
924,4.779999999999999,25.58,5.351464435146444,50.0,30.0,10.0,0.0,10.0
925,5.08,26.26,5.169291338582678,50.0,30.0,10.0,10.0,0.0
926,5.279999999999999,25.32,4.795454545454546,50.0,30.0,20.0,0.0,0.0
927,4.4399999999999995,28.11,6.331081081081082,50.0,40.0,0.0,0.0,10.0
928,4.75,28.79,6.0610526315789475,50.0,40.0,0.0,10.0,0.0
929,4.949999999999999,27.85,5.626262626262627,50.0,40.0,10.0,0.0,0.0
930,4.59,30.38,6.618736383442266,50.0,50.0,0.0,0.0,0.0
931,4.4799999999999995,21.53,4.805803571428572,60.0,0.0,0.0,0.0,40.0
932,4.81,22.1,4.594594594594596,60.0,0.0,0.0,10.0,30.0
933,5.109999999999999,22.76,4.454011741682975,60.0,0.0,0.0,20.0,20.0
934,5.3999999999999995,23.43,4.3388888888888895,60.0,0.0,0.0,30.0,10.0
935,5.67,24.1,4.250440917107584,60.0,0.0,0.0,40.0,0.0
936,5.01,21.17,4.22554890219561,60.0,0.0,10.0,0.0,30.0
937,5.31,21.83,4.111111111111111,60.0,0.0,10.0,10.0,20.0
938,5.6,22.5,4.017857142857143,60.0,0.0,10.0,20.0,10.0
939,5.869999999999999,23.16,3.945485519591142,60.0,0.0,10.0,30.0,0.0
940,5.51,20.91,3.7949183303085303,60.0,0.0,20.0,0.0,20.0
941,5.8,21.57,3.7189655172413794,60.0,0.0,20.0,10.0,10.0
942,6.069999999999999,22.24,3.6639209225700164,60.0,0.0,20.0,20.0,0.0
943,6.0,20.65,3.4416666666666664,60.0,0.0,30.0,0.0,10.0
944,6.27,21.31,3.3987240829346095,60.0,0.0,30.0,10.0,0.0
945,6.47,20.39,3.151468315301391,60.0,0.0,40.0,0.0,0.0
946,4.71,23.68,5.0276008492569,60.0,10.0,0.0,0.0,30.0
947,5.029999999999999,24.34,4.8389662027833005,60.0,10.0,0.0,10.0,20.0
948,5.319999999999999,25.01,4.701127819548873,60.0,10.0,0.0,20.0,10.0
949,5.6,25.68,4.585714285714286,60.0,10.0,0.0,30.0,0.0
950,5.2299999999999995,23.42,4.478011472275336,60.0,10.0,10.0,0.0,20.0
951,5.52,24.08,4.36231884057971,60.0,10.0,10.0,10.0,10.0
952,5.8,24.75,4.267241379310345,60.0,10.0,10.0,20.0,0.0
953,5.7299999999999995,23.15,4.040139616055846,60.0,10.0,20.0,0.0,10.0
954,6.0,23.82,3.97,60.0,10.0,20.0,10.0,0.0
955,6.199999999999999,22.89,3.691935483870968,60.0,10.0,30.0,0.0,0.0
956,4.92,25.93,5.270325203252033,60.0,20.0,0.0,0.0,20.0
957,5.22,26.6,5.095785440613027,60.0,20.0,0.0,10.0,10.0
958,5.5,27.28,4.96,60.0,20.0,0.0,20.0,0.0
959,5.42,25.67,4.736162361623617,60.0,20.0,10.0,0.0,10.0
960,5.71,26.34,4.612959719789842,60.0,20.0,10.0,10.0,0.0
961,5.909999999999999,25.41,4.299492385786802,60.0,20.0,20.0,0.0,0.0
962,5.1,28.19,5.527450980392158,60.0,30.0,0.0,0.0,10.0
963,5.39,28.87,5.356215213358071,60.0,30.0,0.0,10.0,0.0
964,5.59,27.93,4.996422182468694,60.0,30.0,10.0,0.0,0.0
965,5.25,30.46,5.801904761904762,60.0,40.0,0.0,0.0,0.0
966,5.35,23.76,4.441121495327104,70.0,0.0,0.0,0.0,30.0
967,5.6499999999999995,24.43,4.323893805309734,70.0,0.0,0.0,10.0,20.0
968,5.93,25.1,4.232715008431704,70.0,0.0,0.0,20.0,10.0
969,6.1899999999999995,25.77,4.1631663974151865,70.0,0.0,0.0,30.0,0.0
970,5.85,23.5,4.017094017094017,70.0,0.0,10.0,0.0,20.0
971,6.13,24.17,3.942903752039152,70.0,0.0,10.0,10.0,10.0
972,6.3999999999999995,24.84,3.88125,70.0,0.0,10.0,20.0,0.0
973,6.33,23.24,3.6714060031595572,70.0,0.0,20.0,0.0,10.0
974,6.6,23.91,3.622727272727273,70.0,0.0,20.0,10.0,0.0
975,6.8,22.98,3.3794117647058823,70.0,0.0,30.0,0.0,0.0
976,5.55,26.01,4.686486486486487,70.0,10.0,0.0,0.0,20.0
977,5.84,26.68,4.568493150684931,70.0,10.0,0.0,10.0,10.0
978,6.109999999999999,27.36,4.4779050736497545,70.0,10.0,0.0,20.0,0.0
979,6.05,25.75,4.256198347107438,70.0,10.0,10.0,0.0,10.0
980,6.319999999999999,26.42,4.1803797468354436,70.0,10.0,10.0,10.0,0.0
981,6.52,25.49,3.9095092024539877,70.0,10.0,20.0,0.0,0.0
982,5.7299999999999995,28.27,4.93368237347295,70.0,20.0,0.0,0.0,10.0
983,6.01,28.95,4.816971713810316,70.0,20.0,0.0,10.0,0.0
984,6.22,28.01,4.503215434083602,70.0,20.0,10.0,0.0,0.0
985,5.88,30.54,5.1938775510204085,70.0,30.0,0.0,0.0,0.0
986,6.17,26.09,4.228525121555916,80.0,0.0,0.0,0.0,20.0
987,6.4399999999999995,26.76,4.15527950310559,80.0,0.0,0.0,10.0,10.0
988,6.71,27.44,4.089418777943369,80.0,0.0,0.0,20.0,0.0
989,6.6499999999999995,25.83,3.8842105263157896,80.0,0.0,10.0,0.0,10.0
990,6.909999999999999,26.51,3.8364688856729385,80.0,0.0,10.0,10.0,0.0
991,7.109999999999999,25.58,3.59774964838256,80.0,0.0,20.0,0.0,0.0
992,6.35,28.35,4.464566929133858,80.0,10.0,0.0,0.0,10.0
993,6.619999999999999,29.03,4.385196374622357,80.0,10.0,0.0,10.0,0.0
994,6.819999999999999,28.09,4.118768328445748,80.0,10.0,10.0,0.0,0.0
995,6.5,30.62,4.710769230769231,80.0,20.0,0.0,0.0,0.0
996,6.949999999999999,28.43,4.090647482014389,90.0,0.0,0.0,0.0,10.0
997,7.199999999999999,29.11,4.043055555555556,90.0,0.0,0.0,10.0,0.0
998,7.409999999999999,28.17,3.8016194331983812,90.0,0.0,10.0,0.0,0.0
999,7.1,30.7,4.323943661971831,90.0,10.0,0.0,0.0,0.0
1000,7.6899999999999995,30.77,4.001300390117035,100.0,0.0,0.0,0.0,0.0
